id,race,decile_score,score_text,two_year_recid,LB,UB,LB_geo,UB_geo,flag_min,flag_max
10243,Hispanic,3,Low,0,-2.12849453494487,-0.459334628849547,-2.45451335542506,-0.523945056372507,1,1
6180,African-American,3,Low,1,-1.00761706761184,3.39936256800808,-1.14446421458807,2.93859778417527,1,1
497,Hispanic,3,Low,0,-1.75355228537285,1.57036096690303,-1.6159127805504,1.49326986198819,1,1
8650,Hispanic,3,Low,0,-1.80607347453507,0.576341892813548,-1.97357395790837,0.640523273779615,1,1
3454,African-American,3,Low,1,0.1939713769475,2.11993199280265,0.211949106666158,2.4795371886479,1,1
6776,Caucasian,3,Low,0,-3.48245613928955,-0.520965413003808,-2.89153456554924,-0.673031707297226,1,1
1007,African-American,3,Low,0,-1.8527690067151,-0.428863517653026,-1.91964839209774,-0.55948983588423,1,1
7130,Caucasian,3,Low,1,0.329831579635845,1.4460321630702,0.509459925934625,1.41659627338283,1,1
7500,African-American,3,Low,0,-1.84540753800953,0.575653897167534,-2.02067434480502,0.639970435350735,1,1
5218,Caucasian,3,Low,0,-1.31011180189153,1.50354158682432,-1.33132488956576,1.51677373719979,1,1
10779,Caucasian,3,Low,0,-3.47182060186839,0.021153274791734,-2.92147927038191,0.0283205744212687,1,1
2777,African-American,3,Low,0,-1.93570370831761,0.576191981365273,-2.02831988098324,0.640459604965581,1,1
1241,Caucasian,3,Low,1,-1.75398337064632,0.575748349418831,-1.97159097491396,0.639941376208194,1,1
4888,African-American,3,Low,0,-1.85542684469363,1.48011340501835,-1.7593950359281,1.68695340592782,1,1
2370,African-American,3,Low,0,-2.12849453494487,-0.459334628849547,-2.45451335542506,-0.523945056372507,1,1
10768,Caucasian,3,Low,1,-1.29276288406752,1.40532761611798,-1.29548646362176,1.49898388255663,1,1
8000,African-American,3,Low,1,-1.8433339958416,0.576431019966225,-2.01625162269802,0.640666218404218,1,1
3917,African-American,3,Low,0,-2.08160082816839,2.52651095831075,-2.147267914935,2.20169033476074,1,1
5905,Caucasian,3,Low,1,-1.48460248484784,1.57817713368391,-1.23178006545457,1.68226871000396,1,1
9664,Caucasian,3,Low,1,-1.36909461486739,1.49893579104038,-1.35931768592237,1.69177865929938,1,1
10737,Caucasian,3,Low,0,-1.61189784566047,1.73511426409647,-1.65362406688887,1.84333235815633,1,1
1870,African-American,3,Low,0,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
10556,African-American,3,Low,0,-2.56823125497275,3.62055643269067,-2.38166436691365,2.74022275072238,1,1
331,Caucasian,3,Low,1,0.33136417027025,1.44763365497537,0.511647302936443,1.35376840357231,1,1
6788,African-American,3,Low,0,-1.48259542702135,1.49241705279059,-1.23182436999349,1.67591995768538,1,1
227,African-American,3,Low,1,-1.85242034715833,-0.407457512187424,-1.91937220300676,-0.528667532747283,1,1
8218,Caucasian,3,Low,0,-2.16938606499133,0.505737256367895,-2.48866013958766,0.539747935772242,1,1
4045,Caucasian,3,Low,1,-1.84011661260493,0.57623911021016,-1.65809468117241,0.640425073807676,1,1
6302,African-American,3,Low,0,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
5988,Caucasian,3,Low,0,-1.87843527604838,1.40008022027896,-2.18530972553223,1.21020204264181,1,1
1725,Hispanic,3,Low,0,-1.92499508095315,0.119432683429667,-2.37883068513746,0.139711590397695,1,1
5099,African-American,3,Low,0,0.00731129419238863,1.62578801900536,0.00687859871204307,1.46813958362247,1,1
8416,African-American,3,Low,0,-2.04918037020093,0.506224645891431,-2.31871273883878,0.540251130176396,1,1
6071,African-American,3,Low,0,0.172766754541429,1.5362156722353,0.165035538233613,1.41978016078991,1,1
501,Caucasian,3,Low,0,-1.85872582211234,-0.672422081116525,-1.95694045302215,-0.904858944814417,1,1
888,Caucasian,3,Low,0,-1.87843527604838,1.40008022027896,-2.18530972553223,1.21020204264181,1,1
858,African-American,3,Low,0,-2.12849776902446,-0.486222623130265,-2.45468670481717,-0.574268934117473,1,1
10404,Hispanic,3,Low,0,-1.86416998942735,-0.563187465150163,-1.87857681425621,-0.670515783295693,1,1
7022,African-American,3,Low,1,-2.00530075896703,0.120260888743426,-2.25924427761637,0.140670661170618,1,1
2354,African-American,3,Low,1,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
6285,Caucasian,3,Low,1,-1.85242950909625,-0.448697482585031,-1.91940107103362,-0.590516700697073,1,1
8757,Caucasian,3,Low,0,-1.48960057680894,1.56981975525249,-1.64092032128025,1.4928508342106,1,1
10611,Caucasian,3,Low,1,-3.48409178504654,0.0232316922111003,-2.89101712966091,0.0311017975723943,1,1
9277,African-American,3,Low,0,-2.1440509467613,0.119573634261569,-2.46178478960475,0.139889520229725,1,1
2157,African-American,3,Low,1,-1.7658911965657,1.57000830429577,-1.59156859771491,1.49294068218262,1,1
4245,African-American,3,Low,0,-1.85699272743915,-0.662463753336734,-1.957333409774,-0.904697283686043,1,1
3349,African-American,3,Low,1,-1.85863749836457,-0.664099035218617,-1.95693507401443,-0.905090916424379,1,1
7620,African-American,3,Low,0,-3.48435566938441,0.0234277497950515,-2.89106849666591,0.031363252018263,1,1
4588,African-American,3,Low,1,-1.63916372295166,3.55707647108846,-1.57633843606172,2.86966801078275,1,1
5458,African-American,3,Low,1,-1.93583183524124,0.576262584869359,-2.02837676494382,0.640538789244812,1,1
8866,Hispanic,3,Low,0,-1.97725350731357,0.576176856961423,-2.21759657342026,0.640361011433314,1,1
213,Caucasian,3,Low,1,-1.29470758326684,1.40510363069397,-1.29716401688049,1.50318245676134,1,1
8449,Caucasian,3,Low,1,-1.29470758326684,1.40510363069397,-1.29716401688049,1.50318245676134,1,1
8237,Hispanic,3,Low,0,-3.4848506047979,0.0236048885958914,-2.8914330807806,0.0315986638798019,1,1
4485,African-American,3,Low,1,-1.45458709288072,2.08285904575323,-1.53136920693331,2.29015461542648,1,1
6923,African-American,3,Low,0,-1.67782312687981,-0.465544701884445,-1.69416841329826,-0.607258852400026,1,1
5745,African-American,3,Low,0,-1.19533787428009,1.43877822865778,-1.1583281414802,1.56585078616432,1,1
7279,African-American,3,Low,1,-1.83520748706828,0.575784664292325,-2.01083229180793,0.640013189977012,1,1
2641,Other,3,Low,0,-1.86416998942735,-0.563187465150163,-1.87857681425621,-0.670515783295693,1,1
849,African-American,3,Low,1,-1.19707764107658,1.40708214260915,-1.2095849275684,1.50139736572272,1,1
7988,African-American,3,Low,1,-1.47501234200364,9.47768393726169,-1.43306628325154,6.18686507564656,1,1
6268,African-American,3,Low,0,-1.92639465871685,0.119400149107779,-2.38362500159932,0.139688186134296,1,1
4496,African-American,3,Low,0,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
10969,African-American,3,Low,1,-1.45444181129622,2.08294464284959,-1.53122580329838,2.29022245415516,1,1
5209,Caucasian,3,Low,0,-1.8058221967622,0.119798001817634,-1.97319616002127,0.140129794445102,1,1
5148,Caucasian,3,Low,1,-2.00507930262014,0.119467929156359,-2.259149479037,0.139741403349591,1,1
3574,African-American,3,Low,1,-1.63934860778692,3.55926921105574,-1.57656765843643,2.86993599226718,1,1
9854,African-American,3,Low,1,-1.48460763692352,1.51532519877842,-1.23184004292186,1.66921614569559,1,1
7400,African-American,3,Low,0,-1.39028541765753,1.48052882421923,-1.43720353917527,1.61592768458377,1,1
1523,Other,3,Low,0,-1.39643005344034,1.45598276980786,-1.48932250709579,1.64562325817203,1,1
6529,Other,3,Low,1,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
10094,Caucasian,3,Low,0,-1.65299979272976,1.40007630711095,-1.9657843340416,1.21026452208686,1,1
6535,Caucasian,3,Low,1,-3.47446818123957,7.47499208621042,-3.37581198897285,4.88123024372405,1,1
9704,African-American,3,Low,0,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
6360,Caucasian,3,Low,0,-1.67603933631531,-0.510045019863112,-1.69487009136622,-0.699724505493635,1,1
4250,African-American,3,Low,0,-1.92686920473964,0.119883339780428,-2.38508547057585,0.140227712398646,1,1
3890,Other,3,Low,0,-1.47519919641136,9.4779381162989,-1.43328383487331,6.18687755073451,1,1
364,African-American,3,Low,0,-1.93532813450829,0.506225379397799,-2.02816937310058,0.540234403673201,1,1
10843,Hispanic,3,Low,0,-2.06699316786576,0.506389184870255,-2.31095607882423,0.540412519053621,1,1
5938,African-American,3,Low,1,-0.0054779389217039,2.11982778909338,-0.00617192286974899,2.47965947463934,1,1
629,Hispanic,3,Low,0,-1.65299979272976,1.40007630711095,-1.9657843340416,1.21026452208686,1,1
7889,Caucasian,3,Low,1,-1.67614646549831,-0.509603551043793,-1.69359480505832,-0.699394357971676,1,1
8048,Caucasian,3,Low,0,-1.19459704501335,1.40492785835414,-1.16674904620405,1.50091798292401,1,1
2188,African-American,3,Low,1,-1.65272592155381,1.39776379225639,-1.96555629920738,1.20920826295029,1,1
4054,African-American,3,Low,0,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
1538,Caucasian,3,Low,0,0.225021684700214,1.51006189507367,0.218779315638235,1.44788853280576,1,1
680,African-American,3,Low,0,0.329481176032458,1.44574005911085,0.508905269645764,1.38472755121048,1,1
3974,African-American,3,Low,0,0.329647624819265,1.52940639716645,0.509002531294369,1.58686975593473,1,1
489,Caucasian,3,Low,1,-1.32030459961433,1.75153472561074,-1.37038702065932,1.97539031451641,1,1
10698,African-American,3,Low,1,-2.23211591567974,1.55698367873273,-2.07108970118487,1.25661281423206,1,1
4553,Hispanic,3,Low,0,-1.29276288406752,1.40532761611798,-1.29548646362176,1.49898388255663,1,1
10220,African-American,3,Low,0,-1.93583183524124,0.576262584869359,-2.02837676494382,0.640538789244812,1,1
10567,Caucasian,3,Low,0,-1.36914814979031,1.54771467196926,-1.35930003579883,1.69240399668014,1,1
8077,African-American,3,Low,0,-1.45458709288072,2.08285904575323,-1.53136920693331,2.29015461542648,1,1
8452,Caucasian,3,Low,0,-1.83395658020396,0.575804842863997,-2.01123507352125,0.640068978454048,1,1
3839,African-American,3,Low,1,-1.85524131832583,1.46023769302272,-1.75934039818105,1.68345431428277,1,1
8841,African-American,3,Low,1,-1.67817831856248,-0.509930759172876,-1.69430274432431,-0.699675799196773,1,1
194,Caucasian,3,Low,0,0.326149025623792,1.47225088553035,0.349467718446891,1.43734659178456,1,1
3293,Caucasian,3,Low,0,-1.92686920473964,0.119883339780428,-2.38508547057585,0.140227712398646,1,1
8818,African-American,3,Low,0,-1.29453398372152,1.40508203811739,-1.29735460898231,1.49885821750125,1,1
3941,Caucasian,3,Low,0,-1.85699272743915,-0.662463753336734,-1.957333409774,-0.904697283686043,1,1
2285,African-American,3,Low,0,0.331753088452775,1.59820421753907,0.510731424392942,1.62904451056419,1,1
6840,African-American,3,Low,1,0.27661214642203,1.49010269870506,0.268998261955635,1.45155032681161,1,1
1230,African-American,3,Low,0,-2.23211591567974,1.55698367873273,-2.07108970118487,1.25661281423206,1,1
2038,Other,3,Low,0,0.32925536758952,1.50142381428288,0.508589274413972,1.59438935715524,1,1
3821,African-American,3,Low,0,-1.369678510486,1.53837243304365,-1.36659249671329,1.62590991583377,1,1
6022,Caucasian,3,Low,1,-1.48475388956582,1.48797745939715,-1.23189608039307,1.67954815405583,1,1
9983,African-American,3,Low,1,-1.45397361189511,2.08263256878334,-1.53068610881402,2.28998287400011,1,1
3347,African-American,3,Low,1,0.118260790454146,1.59615892605128,0.163179690161968,1.81869400214876,1,1
1198,Caucasian,3,Low,0,-1.29470758326684,1.40510363069397,-1.29716401688049,1.50318245676134,1,1
9922,African-American,3,Low,0,-0.568477151952503,5.62107923394031,-0.527190092461278,4.25395413203814,1,1
1122,African-American,3,Low,0,-1.93532813450829,0.506225379397799,-2.02816937310058,0.540234403673201,1,1
8100,African-American,3,Low,1,0.0837815698695936,1.44720711464817,0.118699445090007,1.39162487514353,1,1
7034,Caucasian,3,Low,1,-1.31841618960458,1.75409219820811,-1.36828078685501,1.97786577181696,1,1
5607,Caucasian,3,Low,0,-1.19476806103507,1.40694424321327,-1.16775729077155,1.49991614327465,1,1
113,African-American,3,Low,1,-1.55034749423526,1.57047355411418,-1.75223260843328,1.49334281186377,1,1
2880,Caucasian,3,Low,0,-1.48476258834331,1.55754909151713,-1.23196289792296,1.66884877721687,1,1
1750,Caucasian,3,Low,1,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
2540,Caucasian,3,Low,0,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
5684,African-American,3,Low,0,-1.48825373919018,1.39784097001652,-1.6826468427723,1.20941078956636,1,1
9308,Caucasian,3,Low,1,-1.85526399175407,1.5578097329188,-1.75936168879054,1.72071419574645,1,1
6524,Caucasian,3,Low,0,-1.80554471556026,0.119933140316723,-1.97335728918412,0.140294159597173,1,1
7114,African-American,3,Low,1,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
9570,African-American,3,Low,1,-2.22979441196493,1.5471661751046,-2.07069953478295,1.25401992825126,1,1
8169,African-American,3,Low,0,-2.06699316786576,0.506389184870255,-2.31095607882423,0.540412519053621,1,1
8264,African-American,3,Low,1,-1.54598334417899,0.56421863851574,-1.47773751191311,0.629420520882797,1,1
6222,Other,3,Low,1,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
6863,African-American,3,Low,0,-1.67611466687831,-0.507144789025245,-1.69349623213365,-0.695384387823165,1,1
1323,African-American,3,Low,0,0.120468556695265,1.68919680678387,0.166003478075164,1.83376722823623,1,1
502,African-American,3,Low,0,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
7365,Caucasian,3,Low,0,-1.31841618960458,1.75409219820811,-1.36828078685501,1.97786577181696,1,1
10618,African-American,3,Low,1,0.32925536758952,1.50142381428288,0.508589274413972,1.59438935715524,1,1
2355,African-American,3,Low,1,-1.65299979272976,1.40007630711095,-1.9657843340416,1.21026452208686,1,1
8373,Caucasian,3,Low,0,-1.85517509775563,1.46977822192406,-1.75927372583561,1.60488831423627,1,1
9581,African-American,3,Low,0,-1.78889437870007,1.4006961203398,-2.07955162886977,1.26741202546655,1,1
6793,Caucasian,3,Low,0,-1.38847944862381,1.45415666423584,-1.43594234146421,1.64378569742219,1,1
10885,Hispanic,3,Low,1,-3.48210113773102,0.0237358080947072,-2.88989361606519,0.0317781751966043,1,1
3660,Other,3,Low,0,-1.31011180189153,1.50354158682432,-1.33132488956576,1.51677373719979,1,1
441,Other,3,Low,0,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
5793,African-American,3,Low,1,-1.84012806859628,0.576441409652132,-1.65131806405055,0.64064239145893,1,1
4763,Caucasian,3,Low,0,-2.08160620100316,2.52599066413699,-2.14715729829705,2.20155221700312,1,1
2209,Hispanic,3,Low,1,-1.63941678566652,3.55971608299232,-1.57650337826357,2.8699638363875,1,1
298,Other,3,Low,1,-1.29327559869044,1.40710842495768,-1.29614157491722,1.49956050670649,1,1
8647,African-American,3,Low,0,0.120270488242192,1.60223107016291,0.16596081490652,1.81794886142357,1,1
8023,African-American,3,Low,0,0.0841306615265749,1.44804389736819,0.119339393129345,1.34239971626378,1,1
5258,Caucasian,3,Low,0,-1.85335785493271,1.46007018550541,-1.75840514446267,1.68243999124172,1,1
10271,Hispanic,3,Low,0,-1.29256695101788,1.40684932600899,-1.29532170955294,1.49951992422919,1,1
3455,African-American,3,Low,0,-1.93458864534893,0.576367895949423,-2.10663683049839,0.640551298430022,1,1
3591,Hispanic,3,Low,0,-1.319405802411,1.7540748490627,-1.3692927275264,1.97782312741036,1,1
6926,Caucasian,3,Low,1,-1.54760709918279,0.57639011036671,-1.47719801868203,0.640616851423601,1,1
775,Caucasian,3,Low,0,-1.48456942441967,1.49165371659086,-1.23178469351258,1.63273814766528,1,1
10951,Hispanic,3,Low,0,-2.08155900382744,2.52591528619973,-2.14725637696591,2.20144258727335,1,1
7577,Hispanic,3,Low,0,-2.16938606499133,0.505737256367895,-2.48866013958766,0.539747935772242,1,1
6507,African-American,3,Low,1,-2.00530075896703,0.120260888743426,-2.25924427761637,0.140670661170618,1,1
9924,Caucasian,3,Low,1,-1.67569966010339,-0.400813830937088,-1.69436601984979,-0.494054388209818,1,1
3113,Hispanic,3,Low,1,-1.19485645733733,1.40513383372911,-1.16701436902518,1.49980327556792,1,1
3453,African-American,3,Low,1,0.172766754541429,1.5362156722353,0.165035538233613,1.41978016078991,1,1
7526,Caucasian,3,Low,1,-1.6550948470777,1.39770567151328,-1.97368741270842,1.20921536823431,1,1
